pickUpJobId,createdAt,distance.value,duration.value,status,vehicleType
42950,2018-01-15T16:05:17.000Z,4760.371393099999,576,2,STANDARD
42953,2018-01-15T16:29:56.000Z,2612.9926970308197,290,2,STANDARD
42957,2018-01-15T16:42:01.000Z,1850.99482671414,240,2,STANDARD
42958,2018-01-15T16:47:16.000Z,9593.401268519998,779,2,STANDARD
42960,2018-01-15T17:02:53.000Z,5750.480813280001,615,2,STANDARD
42972,2018-01-15T17:39:36.000Z,4251.078047359998,550,2,STANDARD
43004,2018-01-15T18:27:56.000Z,10564.46093112,884,2,STANDARD
43009,2018-01-15T18:38:07.000Z,2914.9918529830998,379,2,STANDARD
43020,2018-01-15T18:54:11.000Z,1906.9946702019802,291,2,STANDARD
43027,2018-01-15T19:03:46.000Z,4256.98810228098,571,2,STANDARD
43031,2018-01-15T19:18:39.000Z,1468.99589435066,166,2,STANDARD
43040,2018-01-15T20:05:32.000Z,2913.9918557779597,469,2,STANDARD
43042,2018-01-15T20:16:25.000Z,3032.99152318962,484,2,STANDARD
43044,2018-01-15T20:21:54.000Z,3345.99064839844,432,2,STANDARD
43046,2018-01-15T20:27:57.000Z,4037.927401719999,480,2,STANDARD
43063,2018-01-15T21:28:54.000Z,3033.99152039476,374,2,STANDARD
43077,2018-01-15T22:12:28.000Z,5453.8520925,594,2,STANDARD
43088,2018-01-15T23:06:18.000Z,1100.9969228591399,307,2,STANDARD
43094,2018-01-15T23:19:20.000Z,3027.99153716392,544,2,STANDARD
43108,2018-01-15T23:51:24.000Z,1872.1935021999998,354,2,STANDARD
43112,2018-01-16T00:05:51.000Z,1466.99589994038,264,2,STANDARD
43135,2018-01-16T00:49:24.000Z,3065.832933499998,421,2,STANDARD
43151,2018-01-16T01:21:44.000Z,6567.98164335952,658,2,STANDARD
43169,2018-01-16T02:21:55.000Z,971.2109405600002,125,2,STANDARD
43185,2018-01-16T04:19:41.000Z,1156.8450908799998,144,2,STANDARD
43188,2018-01-16T05:04:49.000Z,19253.94618776556,1152,2,STANDARD
43189,2018-01-16T05:05:03.000Z,659.9981553924,120,2,STANDARD
43192,2018-01-16T05:24:23.000Z,7357.979435420119,707,2,STANDARD
43198,2018-01-16T05:49:31.000Z,1829.9948854062002,274,2,STANDARD
43203,2018-01-16T14:15:43.000Z,6649.9184085199995,588,2,STANDARD
43204,2018-01-16T14:46:57.000Z,19875.118864380005,1110,2,STANDARD
43205,2018-01-16T14:58:39.000Z,12203.96589152856,835,2,STANDARD
43206,2018-01-16T15:12:24.000Z,1478.99586640206,150,2,STANDARD
43212,2018-01-16T15:43:06.000Z,2587.99276690232,295,2,STANDARD
43215,2018-01-16T16:02:05.000Z,3338.99066796246,383,2,STANDARD
43217,2018-01-16T16:12:49.000Z,12188.526392119991,875,2,STANDARD
43218,2018-01-16T16:18:20.000Z,6152.548662840002,646,2,STANDARD
43219,2018-01-16T16:53:01.000Z,14751.95877022528,1072,2,STANDARD
43222,2018-01-16T17:05:02.000Z,1566.9956204543798,162,2,STANDARD
43239,2018-01-16T17:38:56.000Z,3409.9904695273995,420,2,STANDARD
43265,2018-01-16T18:27:07.000Z,2651.99258803128,319,2,STANDARD
43274,2018-01-16T18:42:45.000Z,2330.99348518134,294,2,STANDARD
43300,2018-01-16T19:31:41.000Z,4321.98792061508,598,2,STANDARD
43306,2018-01-16T20:04:21.000Z,4022.98875627822,547,2,STANDARD
43313,2018-01-16T20:26:18.000Z,2480.49505408,413,2,STANDARD
43314,2018-01-16T20:28:10.000Z,3232.99096421762,493,2,STANDARD
43318,2018-01-16T20:42:51.000Z,3130.1437692399995,370,2,STANDARD
43324,2018-01-16T21:13:56.000Z,3245.9909278844398,377,2,STANDARD
43330,2018-01-16T21:33:40.000Z,2351.99342648928,291,2,STANDARD
43350,2018-01-16T22:49:51.000Z,4042.98870038102,507,2,STANDARD
43355,2018-01-16T23:14:58.000Z,1779.9950251492,180,2,STANDARD
43368,2018-01-16T23:46:05.000Z,8973.97491892636,849,2,STANDARD
43626,2018-01-16T23:53:48.000Z,7441.97920065188,671,2,STANDARD
43638,2018-01-17T00:04:01.000Z,5947.84222418,814,2,STANDARD
43666,2018-01-17T00:48:02.000Z,5589.9843767326,639,2,STANDARD
43668,2018-01-17T00:59:41.000Z,1365.99618222124,3,2,STANDARD
43671,2018-01-17T01:09:56.000Z,2587.99276690232,361,2,STANDARD
43673,2018-01-17T01:13:00.000Z,2739.9923420836,328,2,STANDARD
43688,2018-01-17T01:50:47.000Z,7617.648346660003,744,2,STANDARD
43696,2018-01-17T02:21:32.000Z,11000.96925374514,622,2,STANDARD
43712,2018-01-17T04:31:24.000Z,1225.4979259400004,167,2,STANDARD
43725,2018-01-17T05:09:46.000Z,5047.985891546719,371,2,STANDARD
43726,2018-01-17T05:45:27.000Z,1383.9961319137599,170,2,STANDARD
43728,2018-01-17T06:14:41.000Z,1122.9968613722199,218,2,STANDARD
43729,2018-01-17T14:08:45.000Z,10340.97109835274,946,2,STANDARD
43731,2018-01-17T14:43:27.000Z,1563.9956288389599,238,2,STANDARD
43732,2018-01-17T14:59:23.000Z,5745.98394073444,559,2,STANDARD
43736,2018-01-17T15:29:49.000Z,4946.9861738275795,557,2,STANDARD
43737,2018-01-17T15:31:46.000Z,2230.9937646673397,244,2,STANDARD
43739,2018-01-17T16:19:40.000Z,5176.98553100978,442,2,STANDARD
43742,2018-01-17T17:10:37.000Z,2351.99342648928,264,2,STANDARD
43744,2018-01-17T17:16:00.000Z,15216.248545079996,904,2,STANDARD
43757,2018-01-17T17:48:13.000Z,3470.99029904094,323,2,STANDARD
43767,2018-01-17T18:17:16.000Z,1523.9957406333601,2,2,STANDARD
43777,2018-01-17T18:42:05.000Z,5297.091111119999,610,2,STANDARD
43780,2018-01-17T18:46:05.000Z,1613.99548909596,220,2,STANDARD
43794,2018-01-17T19:26:15.000Z,4553.98727220756,483,2,STANDARD
43795,2018-01-17T19:27:31.000Z,1521.99574622308,207,2,STANDARD
43796,2018-01-17T19:30:31.000Z,5724.633203539997,657,2,STANDARD
43797,2018-01-17T19:38:08.000Z,1937.1142777999999,305,2,STANDARD
43803,2018-01-17T20:24:42.000Z,3635.6632126800005,552,2,STANDARD
43807,2018-01-17T20:39:02.000Z,7165.035955719999,532,2,STANDARD
43809,2018-01-17T21:01:50.000Z,11798.670214480002,912,2,STANDARD
43811,2018-01-17T21:02:57.000Z,24847.511146440014,1005,2,STANDARD
43820,2018-01-17T21:51:41.000Z,5105.853238919998,456,2,STANDARD
43823,2018-01-17T22:20:35.000Z,4427.987965540001,824,2,STANDARD
43830,2018-01-17T22:47:47.000Z,5385.98494688404,627,2,STANDARD
43857,2018-01-18T00:22:27.000Z,2529.9929290041996,314,2,STANDARD
43870,2018-01-18T00:55:53.000Z,17268.95173556266,1200,2,STANDARD
43871,2018-01-18T00:59:38.000Z,2450.99314979814,235,2,STANDARD
43886,2018-01-18T01:58:21.000Z,7679.978535475199,736,2,STANDARD
43907,2018-01-18T02:56:26.000Z,7755.9783230658395,613,2,STANDARD
43920,2018-01-18T03:58:32.000Z,2211.99381776968,299,2,STANDARD
43932,2018-01-18T04:43:33.000Z,3898.9891028408597,503,2,STANDARD
43953,2018-01-18T05:56:56.000Z,5937.98340412132,496,2,STANDARD
43954,2018-01-18T06:02:07.000Z,4334.9878842819,483,2,STANDARD
43955,2018-01-18T06:19:45.000Z,7738.978370578459,3,2,STANDARD
43957,2018-01-18T12:41:48.000Z,2106.99411122998,4,2,STANDARD
43958,2018-01-18T13:30:43.000Z,5178.98552542006,434,2,STANDARD
43959,2018-01-18T13:56:50.000Z,545.99847400644,63,2,STANDARD
43961,2018-01-18T15:10:17.000Z,6743.844318939998,702,2,STANDARD
43962,2018-01-18T15:11:12.000Z,7993.97765788916,685,2,STANDARD
43965,2018-01-18T16:00:43.000Z,4472.98749859122,425,2,STANDARD
43972,2018-01-18T16:44:30.000Z,1253.4779111799999,182,2,STANDARD
43975,2018-01-18T16:50:43.000Z,5553.98447734756,578,2,STANDARD
43977,2018-01-18T17:01:30.000Z,3026.3526046199986,363,2,STANDARD
43981,2018-01-18T17:16:08.000Z,2351.99342648928,219,2,STANDARD
43983,2018-01-18T17:24:22.000Z,5526.98455280878,619,2,STANDARD
43988,2018-01-18T17:27:19.000Z,4420.98764392394,421,2,STANDARD
44015,2018-01-18T18:23:33.000Z,3109.9913079854,153,2,STANDARD
44039,2018-01-18T19:57:52.000Z,4022.98875627822,440,2,STANDARD
44040,2018-01-18T19:59:11.000Z,10103.97176073456,565,2,STANDARD
44045,2018-01-18T20:18:36.000Z,5235.98536611304,191,2,STANDARD
44050,2018-01-18T20:41:38.000Z,9233.97419226276,674,2,STANDARD
44052,2018-01-18T20:43:03.000Z,2350.99342928414,326,2,STANDARD
44058,2018-01-18T20:56:50.000Z,4422.98763833422,473,2,STANDARD
44061,2018-01-18T21:12:52.000Z,3026.99153995878,465,2,STANDARD
44066,2018-01-18T21:43:47.000Z,3651.98979317128,396,2,STANDARD
44068,2018-01-18T22:02:41.000Z,1344.9962409133,142,2,STANDARD
44071,2018-01-18T22:13:54.000Z,824.9976942405,98,2,STANDARD
44074,2018-01-18T22:29:30.000Z,4900.3244275199995,664,2,STANDARD
44078,2018-01-18T22:44:55.000Z,4565.9872386692405,474,2,STANDARD
44079,2018-01-18T22:54:19.000Z,6985.98047510804,683,2,STANDARD
44084,2018-01-18T23:04:28.000Z,6920.98065677394,622,2,STANDARD
44090,2018-01-18T23:39:04.000Z,2815.8461046000007,329,2,STANDARD
44093,2018-01-18T23:47:33.000Z,2682.99250139062,371,2,STANDARD
44095,2018-01-18T23:57:24.000Z,6025.98315817364,465,2,STANDARD
44096,2018-01-18T23:57:37.000Z,3018.2817645199993,350,2,STANDARD
44113,2018-01-19T00:43:43.000Z,2450.99314979814,299,2,STANDARD
44129,2018-01-19T01:26:03.000Z,6569.981637769799,615,2,STANDARD
44133,2018-01-19T01:35:53.000Z,3024.9915455484997,308,2,STANDARD
44139,2018-01-19T01:51:04.000Z,3008.8928749600004,1238,2,STANDARD
44142,2018-01-19T02:01:47.000Z,2357.68792802,493,2,STANDARD
44145,2018-01-19T02:10:37.000Z,6794.9810089263,853,2,STANDARD
44151,2018-01-19T02:35:12.000Z,7725.818525419997,647,2,STANDARD
44159,2018-01-19T03:01:17.000Z,2750.9923113401396,321,2,STANDARD
44168,2018-01-19T03:25:31.000Z,5180.98551983034,768,2,STANDARD
44169,2018-01-19T03:34:25.000Z,2965.6917519999993,376,2,STANDARD
44174,2018-01-19T03:48:33.000Z,1970.99449133094,258,2,STANDARD
44177,2018-01-19T04:21:32.000Z,3138.82937722,260,2,STANDARD
44181,2018-01-19T04:47:01.000Z,3610.9899077605396,344,2,STANDARD
44182,2018-01-19T04:52:52.000Z,3547.9300425799984,382,2,STANDARD
44183,2018-01-19T04:59:50.000Z,2804.9921604177,479,2,STANDARD
44196,2018-01-19T05:47:38.000Z,1042.69299534,124,2,STANDARD
44199,2018-01-19T05:54:17.000Z,2863.99199552096,270,2,STANDARD
44201,2018-01-19T06:20:13.000Z,2258.99368641126,262,2,STANDARD
44202,2018-01-19T06:25:15.000Z,2703.99244269856,4,2,STANDARD
44203,2018-01-19T06:26:23.000Z,3183.99110116576,302,2,STANDARD
44204,2018-01-19T06:41:56.000Z,2744.9923281092997,336,2,STANDARD
44205,2018-01-19T06:43:44.000Z,2676.99251815978,247,2,STANDARD
44206,2018-01-19T06:51:15.000Z,7115.98011177624,761,2,STANDARD
44207,2018-01-19T06:56:24.000Z,3096.9913443185796,757,2,STANDARD
44213,2018-01-19T07:18:50.000Z,4127.98846281792,355,2,STANDARD
44214,2018-01-19T07:19:07.000Z,3966.98891279038,379,2,STANDARD
44217,2018-01-19T14:22:26.000Z,4050.9886780221395,542,2,STANDARD
44218,2018-01-19T14:38:52.000Z,4257.2273355,506,2,STANDARD
44220,2018-01-19T15:11:03.000Z,1469.2308596,161,2,STANDARD
44224,2018-01-19T15:53:33.000Z,5032.7537974399975,508,2,STANDARD
44226,2018-01-19T16:21:50.000Z,3445.35392966,380,2,STANDARD
44285,2018-01-19T18:58:08.000Z,16447.95403014272,1216,2,STANDARD
44287,2018-01-19T19:01:50.000Z,3015.0888339599987,324,2,STANDARD
44293,2018-01-19T19:16:42.000Z,1566.9956204543798,207,2,STANDARD
44296,2018-01-19T19:35:29.000Z,1934.9945919458999,265,2,STANDARD
44298,2018-01-19T19:47:36.000Z,12452.96519560842,921,2,STANDARD
44300,2018-01-19T19:53:00.000Z,4023.9887534833597,547,2,STANDARD
44302,2018-01-19T19:55:07.000Z,2313.93641078,577,2,STANDARD
44306,2018-01-19T20:20:36.000Z,6502.853700639997,528,2,STANDARD
44311,2018-01-19T20:40:28.000Z,12324.9655533505,792,2,STANDARD
44321,2018-01-19T21:41:54.000Z,5619.984292886799,513,2,STANDARD
44322,2018-01-19T21:49:48.000Z,3272.96947556,362,2,STANDARD
44333,2018-01-19T22:20:43.000Z,7261.979703726679,768,2,STANDARD
44334,2018-01-19T22:22:00.000Z,4579.9871995411995,622,2,STANDARD
44335,2018-01-19T22:27:01.000Z,7646.228615720002,628,2,STANDARD
44336,2018-01-19T22:32:41.000Z,2919.9918390088,362,2,STANDARD
44341,2018-01-19T22:43:51.000Z,7993.97765788916,634,2,STANDARD
44360,2018-01-19T23:25:05.000Z,5756.98390999098,840,2,STANDARD
44361,2018-01-19T23:27:03.000Z,6130.98286471334,888,2,STANDARD
44370,2018-01-19T23:44:53.000Z,10580.97042758634,732,2,STANDARD
44371,2018-01-19T23:44:54.000Z,11968.96654832066,863,2,STANDARD
44373,2018-01-19T23:49:23.000Z,7074.9802263655,748,2,STANDARD
44377,2018-01-19T23:51:41.000Z,6545.981704846439,779,2,STANDARD
44390,2018-01-20T00:11:40.000Z,21595.939642203437,1135,2,STANDARD
44400,2018-01-20T00:22:24.000Z,6067.98304078952,609,2,STANDARD
44409,2018-01-20T00:53:46.000Z,1985.9944494080398,390,2,STANDARD
44410,2018-01-20T00:55:28.000Z,3362.99060088582,308,2,STANDARD
44414,2018-01-20T01:03:24.000Z,3641.59523992,444,2,STANDARD
44416,2018-01-20T01:04:46.000Z,2587.99276690232,290,2,STANDARD
44418,2018-01-20T01:06:48.000Z,6264.9824902021,276,2,STANDARD
44419,2018-01-20T01:07:03.000Z,2114.9940888711,379,2,STANDARD
44422,2018-01-20T01:10:42.000Z,2299.993571822,334,2,STANDARD
44424,2018-01-20T01:13:49.000Z,3576.99000278578,641,2,STANDARD
44449,2018-01-20T01:30:57.000Z,11270.96849913294,11,2,STANDARD
44451,2018-01-20T01:31:25.000Z,1814.9949273291,260,2,STANDARD
44461,2018-01-20T02:13:04.000Z,15396.95696754058,961,2,STANDARD
44471,2018-01-20T02:34:20.000Z,1909.84079282,268,2,STANDARD
44474,2018-01-20T02:43:47.000Z,5070.632833019996,496,2,STANDARD
44484,2018-01-20T03:03:43.000Z,5824.9837199405,667,2,STANDARD
44485,2018-01-20T03:04:37.000Z,10066.97186414438,543,2,STANDARD
44486,2018-01-20T03:12:43.000Z,5221.98540524108,561,2,STANDARD
44488,2018-01-20T03:14:08.000Z,1758.3681026799998,403,2,STANDARD
44489,2018-01-20T03:15:16.000Z,1188.99667691146,171,2,STANDARD
44492,2018-01-20T03:20:14.000Z,7816.978152579379,741,2,STANDARD
44493,2018-01-20T03:23:29.000Z,1160.99675516754,153,2,STANDARD
44494,2018-01-20T03:38:48.000Z,8713.97564558996,741,2,STANDARD
44495,2018-01-20T03:42:18.000Z,21495.939921689438,1193,2,STANDARD
44496,2018-01-20T03:42:41.000Z,12845.96409722844,2075,2,STANDARD
44498,2018-01-20T03:47:20.000Z,6124.9828814825005,590,2,STANDARD
44500,2018-01-20T03:52:50.000Z,3697.9896646077195,392,2,STANDARD
44501,2018-01-20T03:53:36.000Z,1993.9944270491599,251,2,STANDARD
44503,2018-01-20T04:03:25.000Z,4103.988529894559,354,2,STANDARD
44504,2018-01-20T04:08:39.000Z,10031.563395600004,646,2,STANDARD
44506,2018-01-20T04:12:25.000Z,2749.9923141349996,327,2,STANDARD
44507,2018-01-20T04:14:02.000Z,7810.978169348539,909,2,STANDARD
44510,2018-01-20T04:18:37.000Z,6067.98304078952,551,2,STANDARD
44511,2018-01-20T04:20:44.000Z,6890.328055080005,639,2,STANDARD
44514,2018-01-20T04:24:25.000Z,1438.9959781964599,205,2,STANDARD
44515,2018-01-20T04:26:54.000Z,11060.712185499997,812,2,STANDARD
44520,2018-01-20T04:47:22.000Z,4533.639527199999,695,2,STANDARD
44522,2018-01-20T04:53:57.000Z,3717.9896087105203,403,2,STANDARD
44524,2018-01-20T04:56:23.000Z,1967.9944997155199,8,2,STANDARD
44525,2018-01-20T05:01:20.000Z,3294.660160079999,328,2,STANDARD
44526,2018-01-20T05:02:04.000Z,795.99777529144,121,2,STANDARD
44527,2018-01-20T05:15:50.000Z,19017.94684735252,1506,2,STANDARD
44528,2018-01-20T05:20:31.000Z,1717.9951984305198,255,2,STANDARD
44529,2018-01-20T05:21:26.000Z,774.9978339835,3,2,STANDARD
44530,2018-01-20T05:25:07.000Z,1600.77670186,224,2,STANDARD
44532,2018-01-20T05:40:17.000Z,1415.99604247824,301,2,STANDARD
44536,2018-01-20T06:06:21.000Z,1498.99581050486,193,2,STANDARD
44537,2018-01-20T06:06:28.000Z,1422.6549506600002,171,2,STANDARD
44538,2018-01-20T06:07:35.000Z,1536.4706941399998,215,2,STANDARD
44539,2018-01-20T06:10:32.000Z,15126.95772215278,1094,2,STANDARD
44541,2018-01-20T06:25:36.000Z,9044.815886680006,1291,2,STANDARD
44543,2018-01-20T06:28:05.000Z,5747.98393514472,680,2,STANDARD
44544,2018-01-20T06:30:21.000Z,14552.95932640242,1492,2,STANDARD
44545,2018-01-20T06:30:50.000Z,3997.98882614972,385,2,STANDARD
44546,2018-01-20T06:38:14.000Z,2689.9924818266,258,2,STANDARD
44549,2018-01-20T06:47:28.000Z,4201.78396316,393,2,STANDARD
44550,2018-01-20T06:48:38.000Z,2192.86093456,285,2,STANDARD
44551,2018-01-20T06:54:07.000Z,2791.1733130600014,320,2,STANDARD
44552,2018-01-20T06:55:12.000Z,2744.9923281092997,291,2,STANDARD
44554,2018-01-20T06:59:50.000Z,3496.9902263745803,367,2,STANDARD
44555,2018-01-20T07:00:06.000Z,14370.959835066938,1413,2,STANDARD
44556,2018-01-20T07:01:23.000Z,3436.99039406618,383,2,STANDARD
44557,2018-01-20T07:03:04.000Z,5336.05966988,1111,2,STANDARD
44558,2018-01-20T07:03:30.000Z,7279.979653419199,592,2,STANDARD
44560,2018-01-20T07:06:27.000Z,2276.961824279999,261,2,STANDARD
44563,2018-01-20T07:10:18.000Z,4042.98870038102,325,2,STANDARD
44571,2018-01-20T07:16:02.000Z,5317.98513693452,826,2,STANDARD
44576,2018-01-20T07:22:15.000Z,4762.98668808182,458,2,STANDARD
44582,2018-01-20T07:24:40.000Z,3443.99037450216,643,2,STANDARD
44588,2018-01-20T07:30:12.000Z,7996.163505319997,582,2,STANDARD
44590,2018-01-20T07:32:18.000Z,13348.208749419995,914,2,STANDARD
44594,2018-01-20T07:56:10.000Z,4935.98620457104,513,2,STANDARD
44596,2018-01-20T14:07:35.000Z,3580.98999160634,370,2,STANDARD
44597,2018-01-20T14:27:14.000Z,13195.96311902744,1046,2,STANDARD
44606,2018-01-20T16:32:50.000Z,4661.395373759995,517,2,STANDARD
44614,2018-01-20T17:07:01.000Z,2662.99255728782,3,2,STANDARD
44623,2018-01-20T17:23:38.000Z,744.1346759,131,2,STANDARD
44640,2018-01-20T18:04:45.000Z,6914.9806735431,674,2,STANDARD
44654,2018-01-20T18:35:27.000Z,4663.223584000001,571,2,STANDARD
44657,2018-01-20T18:52:42.000Z,5183.98551144576,641,2,STANDARD
44678,2018-01-20T20:10:37.000Z,4024.9887506884997,397,2,STANDARD
44682,2018-01-20T20:19:59.000Z,1517.99575740252,327,2,STANDARD
44690,2018-01-20T21:15:22.000Z,1693.0305080199998,350,2,STANDARD
44692,2018-01-20T21:38:31.000Z,8087.977395172319,797,2,STANDARD
44695,2018-01-20T21:48:29.000Z,4502.465002059998,440,2,STANDARD
44699,2018-01-20T22:05:25.000Z,7987.97767465832,732,2,STANDARD
44700,2018-01-20T22:09:32.000Z,6502.3531959,377,2,STANDARD
44704,2018-01-20T22:23:30.000Z,4960.986134699539,423,2,STANDARD
44706,2018-01-20T22:26:48.000Z,7139.9800446996,613,2,STANDARD
44709,2018-01-20T22:31:51.000Z,19680.729904460004,1140,2,STANDARD
44713,2018-01-20T22:42:40.000Z,14911.95832304768,1195,2,STANDARD
44714,2018-01-20T22:45:08.000Z,5158.860070500001,438,2,STANDARD
44720,2018-01-20T23:06:28.000Z,2702.3055582600005,292,2,SUV
44732,2018-01-20T23:19:27.000Z,12509.9650363014,1006,2,STANDARD
44752,2018-01-20T23:39:37.000Z,3871.98917830208,325,2,STANDARD
44753,2018-01-20T23:40:38.000Z,4616.98709613138,670,2,STANDARD
44758,2018-01-20T23:42:32.000Z,1427.99600893992,207,2,STANDARD
44761,2018-01-20T23:45:20.000Z,3429.3603087399993,781,2,STANDARD
44763,2018-01-20T23:49:42.000Z,14618.859927739997,1739,2,STANDARD
44766,2018-01-20T23:55:51.000Z,6854.980841234699,596,2,STANDARD
44767,2018-01-20T23:57:34.000Z,4259.38706978,482,2,STANDARD
44768,2018-01-20T23:58:03.000Z,2022.9943459982198,213,2,STANDARD
44769,2018-01-21T00:00:07.000Z,3259.1082301399997,388,2,STANDARD
44777,2018-01-21T00:12:06.000Z,1898.7749709799996,250,2,STANDARD
44779,2018-01-21T00:14:07.000Z,2608.99270821026,415,2,STANDARD
44784,2018-01-21T00:20:32.000Z,2879.9919508032,313,2,STANDARD
44785,2018-01-21T00:21:37.000Z,5445.984779192439,448,2,STANDARD
44792,2018-01-21T00:29:50.000Z,4792.657972179999,560,2,STANDARD
44793,2018-01-21T00:32:33.000Z,13140.96327274474,923,2,STANDARD
44799,2018-01-21T00:37:27.000Z,9946.97219952758,779,2,STANDARD
44803,2018-01-21T00:41:16.000Z,4795.260274960001,517,2,STANDARD
44824,2018-01-21T01:13:35.000Z,1427.99600893992,196,2,STANDARD
44832,2018-01-21T01:26:52.000Z,27826.92222743078,2060,2,STANDARD
44835,2018-01-21T01:31:16.000Z,3272.9908524232196,368,2,STANDARD
44854,2018-01-21T01:44:58.000Z,2056.99425097298,315,2,STANDARD
44860,2018-01-21T01:48:27.000Z,27215.114218199993,1371,2,STANDARD
44861,2018-01-21T01:49:05.000Z,2154.9931643600003,377,2,STANDARD
44870,2018-01-21T01:57:10.000Z,5795.98380099144,692,2,STANDARD
44873,2018-01-21T01:58:32.000Z,1210.9966154245399,264,2,STANDARD
44876,2018-01-21T02:06:31.000Z,2327.99349356592,257,2,STANDARD
44879,2018-01-21T02:11:21.000Z,3193.9910732171597,304,2,STANDARD
44881,2018-01-21T02:37:16.000Z,7220.979818315939,523,2,STANDARD
44884,2018-01-21T02:50:15.000Z,12415.965299018239,938,2,STANDARD
44886,2018-01-21T02:59:19.000Z,1567.99561765952,197,2,STANDARD
44887,2018-01-21T03:00:50.000Z,5641.98423139988,549,2,STANDARD
44889,2018-01-21T03:04:22.000Z,5316.179492859997,1093,2,STANDARD
44890,2018-01-21T03:04:38.000Z,6010.98320009654,603,2,STANDARD
44892,2018-01-21T03:08:27.000Z,5376.98497203778,479,2,STANDARD
44894,2018-01-21T03:18:58.000Z,16237.398915180014,925,2,STANDARD
44895,2018-01-21T03:21:43.000Z,8201.9449831,660,2,STANDARD
44899,2018-01-21T03:25:43.000Z,4281.988032409479,583,2,STANDARD
44902,2018-01-21T03:41:09.000Z,3036.9915120101796,283,2,STANDARD
44903,2018-01-21T03:41:44.000Z,1950.99454722814,298,2,STANDARD
44904,2018-01-21T03:42:26.000Z,2385.99333146404,12,2,STANDARD
44906,2018-01-21T03:47:01.000Z,13014.963624897098,973,2,STANDARD
44907,2018-01-21T03:47:50.000Z,8535.97614307504,447,2,STANDARD
44908,2018-01-21T03:51:46.000Z,13554.109318360004,903,2,STANDARD
44909,2018-01-21T03:54:52.000Z,5685.8754683199995,545,2,STANDARD
44911,2018-01-21T04:00:17.000Z,6587.981587462319,495,2,STANDARD
44913,2018-01-21T04:02:51.000Z,2363.99339295096,392,2,STANDARD
44914,2018-01-21T04:07:39.000Z,2706.99243431398,208,2,STANDARD
44915,2018-01-21T04:13:23.000Z,6172.98274732922,585,2,STANDARD
44916,2018-01-21T04:15:36.000Z,2744.9923281092997,4,2,STANDARD
44920,2018-01-21T04:18:38.000Z,6574.9816237955,385,2,STANDARD
44923,2018-01-21T04:28:09.000Z,7115.98011177624,664,2,STANDARD
44926,2018-01-21T04:33:33.000Z,6838.98088595246,548,2,STANDARD
44927,2018-01-21T04:34:15.000Z,7172.979952469219,580,2,STANDARD
44928,2018-01-21T04:34:48.000Z,855.34972594,186,2,STANDARD
44929,2018-01-21T04:39:18.000Z,5688.56145678,530,2,STANDARD
44932,2018-01-21T04:54:37.000Z,1501.1633838799999,201,2,STANDARD
44933,2018-01-21T04:56:59.000Z,4838.98647567246,528,2,STANDARD
44934,2018-01-21T04:57:36.000Z,6238.982562868459,721,2,STANDARD
44935,2018-01-21T04:59:44.000Z,1037.7056506799997,189,2,STANDARD
44936,2018-01-21T04:59:47.000Z,4008.98879540626,8,2,STANDARD
44940,2018-01-21T05:06:19.000Z,6074.986521540003,583,2,STANDARD
44941,2018-01-21T05:06:47.000Z,6701.98126884828,567,2,STANDARD
44950,2018-01-21T05:14:52.000Z,6858.9808300552595,2,2,STANDARD
44951,2018-01-21T05:15:30.000Z,2280.99362492434,340,2,STANDARD
44953,2018-01-21T05:17:05.000Z,823.05992818,348,2,STANDARD
44958,2018-01-21T05:19:01.000Z,2308.56443386,328,2,SUV
44959,2018-01-21T05:21:54.000Z,5336.190026420002,484,2,STANDARD
44962,2018-01-21T05:25:20.000Z,2312.9935354888203,339,2,STANDARD
44964,2018-01-21T05:27:24.000Z,4407.98768025712,396,2,STANDARD
44965,2018-01-21T05:27:27.000Z,2325.9934991556397,475,2,STANDARD
44967,2018-01-21T05:30:29.000Z,5199.483030780001,479,2,STANDARD
44969,2018-01-21T05:38:15.000Z,8281.97685296948,678,2,STANDARD
44970,2018-01-21T05:41:28.000Z,4949.859912719999,449,2,STANDARD
44971,2018-01-21T05:46:24.000Z,2160.99396030754,287,2,STANDARD
44974,2018-01-21T05:48:49.000Z,1309.10796696,335,2,STANDARD
44977,2018-01-21T05:50:52.000Z,1235.54181688,244,2,STANDARD
44978,2018-01-21T05:52:12.000Z,8484.586929940006,726,2,STANDARD
44979,2018-01-21T05:52:37.000Z,8574.9760340755,503,2,STANDARD
44980,2018-01-21T05:53:36.000Z,6059.9830631484,459,2,STANDARD
44981,2018-01-21T05:56:45.000Z,12367.06496238,708,2,STANDARD
44984,2018-01-21T05:59:47.000Z,3605.9899217348398,117,2,STANDARD
44985,2018-01-21T06:00:29.000Z,6414.982070973099,618,2,STANDARD
44986,2018-01-21T06:02:10.000Z,4326.987906640779,437,2,STANDARD
44987,2018-01-21T06:02:33.000Z,5448.98477080786,433,2,STANDARD
44991,2018-01-21T06:06:23.000Z,8529.867320180005,702,2,STANDARD
44993,2018-01-21T06:07:38.000Z,2249.993711565,326,2,STANDARD
44994,2018-01-21T06:09:47.000Z,5594.5808288000035,424,2,STANDARD
44995,2018-01-21T06:10:56.000Z,6744.875905880001,665,2,STANDARD
44997,2018-01-21T06:13:42.000Z,2808.99214923826,308,2,STANDARD
44998,2018-01-21T06:18:28.000Z,3371.9905757320803,16,2,STANDARD
